Mfr Cd	Mfr Name	Engine Family	EF Sys#	Evap Family	EvF Sys#	Division	Carline	ECS-1	ECS-1 Description	ECS-2	ECS=2 Description	ECS-3	ECS-3 Description	ECS-4	ECS-4 Description	ECS-5	ECS-5 Description	ECS-Ev	ECS-Ev Description	Displ	Tran	ETW	Ax Ratio	TPF_DYNO_HP_MSR	Tst Prc	Tst Proc Desc	Fuel Typ	Fuel Type Description	Sales Area	U Life	Emission	Cert Level	Standard	Tier	Mult DF	Add DF
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	HC-NM	.0965	000.3100	T1	1.268	0
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	NOX	.16	000.6000	T1	1.093	0
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	CO-ST2500	0	005.0000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	CO-STI	0	000.5000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	HC-ST2500	4	100.0000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	M5 MANUAL FIVE-SPEED	3875	4.05	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	HC-STI	8	100.0000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	CA	050	CO-COLD	4.915	010.0000	T1	1.205	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	FA	050	CO-COLD	4.915	010.0000	T1	1.205	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	CO	2.3088	003.4000	T1	1.268	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	HC-NM	.1149	000.2500	T1	1.273	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	NOX	.2227	000.4000	T1	1.046	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	CO	2.5728	004.1000	T1	1.413	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	HC-NM	.0991	000.3100	T1	1.098	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	NOX	.2327	000.6000	T1	1.093	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	CO	2.1941	003.4000	T1	1.205	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-NM	.0991	000.2500	T1	1.098	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-TOTAL	.1262	000.4100	T1	1.273	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	NOX	.2227	000.4000	T1	1.046	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	CO	2.5728	004.1000	T1	1.413	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	HC-NM	.1145	000.3100	T1	1.268	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	NOX	.2327	000.6000	T1	1.093	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	CO-ST2500	.1	005.0000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	CO-STI	.1	000.5000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	HC-ST2500	3.5	100.0000	T1	1	0
470	SAAB	XSAXV02.3TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	141.4	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	HC-STI	3	100.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	050	CO	1.973	003.4000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	050	HC-NM	.1168	000.2500	T1	1.206	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	050	NOX	.1303	000.4000	T1	1.011	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	100	CO	1.5963	004.1000	T1	1.157	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	100	HC-NM	.1559	000.3100	T1	1.61	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	100	NOX	.1397	000.6000	T1	1.084	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	050	CO	1.973	003.4000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-NM	.1168	000.2500	T1	1.206	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-TOTAL	.1306	000.4100	T1	1.234	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	050	NOX	.1303	000.4000	T1	1.011	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	CO	1.5963	004.1000	T1	1.157	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	HC-NM	.1559	000.3100	T1	1.61	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	FA	100	NOX	.1397	000.6000	T1	1.084	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	CA	050	CO-COLD	7.539	010.0000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	FA	050	CO-COLD	7.539	010.0000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	CO-ST2500	0	005.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	CO-STI	.02	000.5000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	HC-ST2500	4	100.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXE0080NE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	3875	2.56	7.3	76	CST PRECD TWO SPD IDLE TEST	24	COLD CO REGULAR(CERT)	FA	100	HC-STI	42	100.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	CA	050	CO-COLD	8.6723	010.0000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	11	COLD CO	24	COLD CO REGULAR(CERT)	FA	050	CO-COLD	8.6723	010.0000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	CO	1.6481	003.4000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	HC-NM	.1228	000.2500	T1	1.206	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	050	NOX	.2281	000.4000	T1	1.011	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	CO	1.3335	004.1000	T1	1.157	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	HC-NM	.1639	000.3100	T1	1.61	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	CA	100	NOX	.2446	000.6000	T1	1.084	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	CO	1.6481	003.4000	T1	1.43	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-NM	.1228	000.2500	T1	1.206	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	HC-TOTAL	.1384	000.4100	T1	1.234	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	050	NOX	.2281	000.4000	T1	1.011	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	CO	1.3335	004.1000	T1	1.157	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	HC-NM	.1639	000.3100	T1	1.61	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	21	FED FUEL 2 DAY EXH (BUTANE LOAD)	6	EPA Unleaded Gasoline	FA	100	NOX	.2446	000.6000	T1	1.084	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	CO-ST2500	0	005.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	CO-STI	0	000.5000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	HC-ST2500	8.9	100.0000	T1	1	0
470	SAAB	XSAXV03.0TE1	1	XSAXR0120YE1	1	SAAB	SAAB9-5	18	THREE-WAY CATALYST	19	CLOSED LOOP(AIR/FUEL)	99	OTHER					102	CANISTER	180.6	L4 LOCK-UP/AUTOMATIC/4-SPEED	4000	2.56	7.3	76	CST PRECD 2 SPD IDLE (EPA ONLY)	24	COLD CO REGULAR(CERT)	FA	100	HC-STI	8.3	100.0000	T1	1	0
472	SALEEN PERFORMANCE INC.	XS3XV04.6AAA	1	XS3XR0105AAA	1	LINCOLN-MERCURY	TOWN CAR	20	THREE-WAY CAT + CLOSED LOOP	8	EXHAUST RECYCLE	99	OTHER					102	CANISTER	4600	L4 LOCK-UP/AUTOMATIC/4-SPEED	4250	3.55	9.7	11	COLD CO	24	COLD CO REGULAR(CERT)	FA	050	CO-COLD	6.5	10.0	T1	1	.44
472	SALEEN PERFORMANCE INC.	XS3XV04.6AAA	1	XS3XR0105AAA	1	SALEEN PERFORMANCE, INC	S281	99	OTHER	10	AIR PUMP	16	OXIDATION CATALYST	18	THREE-WAY CATALYST	20	THREE-WAY CAT + CLOSED LOOP	102	CANISTER	4605.6	M5 MANUAL FIVE-SPEED	3625	3.27	7.7	2	CVS 75 AND LATER (W/O CAN. LOAD)	6	EPA Unleaded Gasoline	CA	100	NOX	.08	.60	T1	1.4	0
